amenity,name,cuisine,longitude,latitude
restaurant,Paladeo,N/A,-74.1234,4.7064
restaurant,Galileos Pizza,N/A,-74.1233,4.7062
restaurant,El Potrero Carnes,N/A,-74.0635,4.6476
restaurant,La esquina del Buen Sabor de la 9A,N/A,-74.0626,4.6472
restaurant,La Toscana,N/A,-74.0616,4.6466
restaurant,Restaurante Armonias,N/A,-74.0616,4.6466
restaurant,Pizza Station,N/A,-74.0615,4.6466
restaurant,Caserito,N/A,-74.0615,4.6457
restaurant,Angelo's,N/A,-74.0625,4.6461
restaurant,Restaurante Piqueteadero El Sabor De La 57,N/A,-74.0713,4.6444
restaurant,Restaurante La Leona,N/A,-74.0677,4.6466
restaurant,La Barra Roja,N/A,-74.1403,4.7114
restaurant,El Guayatuno,N/A,-74.1403,4.7114
restaurant,Brasa y Brasita,N/A,-74.1415,4.714
restaurant,Dolce Peccato,pizza,-74.065,4.6404
restaurant,Dolce Peccato,pizza,-74.0649,4.6403
restaurant,Retaurante Gourmet,N/A,-74.0645,4.6351
restaurant,Restaurante Gourmet M&M,N/A,-74.1099,4.6979
restaurant,Brasas & Brasas,N/A,-74.0753,4.6317
restaurant,Brasas y Pizzas,"pizza;grill",-74.109,4.7026
restaurant,Granolimpico,N/A,-74.0675,4.6264
restaurant,Surtidora de Aves la 22,N/A,-74.1103,4.7027
restaurant,Alianza,N/A,-74.0681,4.6224
restaurant,Balconcito Palsa,N/A,-74.0683,4.6219
restaurant,Carnitas 3/4,N/A,-74.0683,4.6219
restaurant,Restaurante,N/A,-74.0683,4.6218
restaurant,Desatunos Almuerzos,N/A,-74.0683,4.6213
restaurant,Restaurante Bar,N/A,-74.0683,4.6213
restaurant,Al Yazira,middle_eastern,-74.0685,4.6206
restaurant,Asadero La 32,N/A,-74.07,4.6203
restaurant,Restaurante Casa Mandario,N/A,-74.0751,4.6347
restaurant,La Barra,mexican,-74.0742,4.6412
restaurant,Sushiride,N/A,-74.0742,4.6411
restaurant,Capital Wings,N/A,-74.0744,4.6403
restaurant,La Patagonia,N/A,-74.0744,4.6395
restaurant,Tack Nill,N/A,-74.0746,4.6386
restaurant,Akikiriki,N/A,-74.075,4.6368
restaurant,Al Gratin,N/A,-74.0755,4.6346
restaurant,Terra Express,N/A,-74.0772,4.6419
restaurant,Palo Negro,N/A,-74.0769,4.6419
restaurant,Antojos del Caribe,"regional;Costeña",-74.0758,4.6411
restaurant,Parilla Colombiana de la 52,N/A,-74.075,4.641
restaurant,Restaurante & Parrilla,N/A,-74.0749,4.641
restaurant,Alitas,N/A,-74.0748,4.6409
restaurant,La Gran Esquina De Los Chorizos,N/A,-74.0722,4.6405
restaurant,Tomate Pizza,pizza,-74.072,4.6404
restaurant,Asadero Los Paisos,N/A,-74.0717,4.6404
restaurant,Petrarca,N/A,-74.0702,4.6388
restaurant,Dolce Amaro,N/A,-74.0725,4.6373
restaurant,Palermo,N/A,-74.0734,4.6358
restaurant,Oliveto,italian,-74.0746,4.6316
restaurant,Romannoti,N/A,-74.07,4.6249
restaurant,Lukas Burguer,N/A,-74.1212,4.7048
restaurant,Restaurante PYP,N/A,-74.1225,4.7039
restaurant,Empanadas Típicas del Valle,N/A,-74.1241,4.7012
restaurant,La Barra Roja,N/A,-74.1229,4.7035
restaurant,Surfidora de Aves 22,N/A,-74.1233,4.7026
restaurant,Tipico Boyacense,N/A,-74.1297,4.6989
restaurant,Carbon Factory,N/A,-74.0766,4.6416
restaurant,Koma a la Parrilla,N/A,-74.076,4.641
restaurant,Carlitos Parrilla,pizza,-74.0747,4.6407
restaurant,La Lunada,N/A,-74.0739,4.6406
restaurant,Cabrito a La Brama,N/A,-74.0705,4.6388
restaurant,Portociela,N/A,-74.0737,4.6386
restaurant,Broaster Super Rico,N/A,-74.1257,4.697
restaurant,Comida Cuban,N/A,-74.1258,4.6984
restaurant,Frisby Gonzalez,N/A,-74.126,4.6981
restaurant,El Bonsai,N/A,-74.07,4.6367
restaurant,Kikorrikos,N/A,-74.0698,4.6374
restaurant,Tony,N/A,-74.0696,4.6389
restaurant,New York,N/A,-74.069,4.6329
restaurant,Brossty,N/A,-74.1272,4.6971
restaurant,Stone,pizza,-74.0773,4.6437
restaurant,Restaurante Delis,N/A,-74.0763,4.6435
restaurant,La Costeña,N/A,-74.1239,4.7001
restaurant,Cafetería Ferialamos,N/A,-74.12,4.693
restaurant,River Pizza,N/A,-74.1318,4.7029
restaurant,Surti Pollos,N/A,-74.131,4.7023
restaurant,Dragón Rojo el Dorado,N/A,-74.1306,4.702
restaurant,Mi Tolima,N/A,-74.1313,4.7002
restaurant,Racho de Paja,N/A,-74.1324,4.701
restaurant,El Mexicano,N/A,-74.1333,4.7017
restaurant,La Sazón Del Limo,N/A,-74.1178,4.7076
restaurant,La Brasa Roja,N/A,-74.1188,4.706
restaurant,Suministraves 22,N/A,-74.1186,4.7058
restaurant,Pacifico del Sur,N/A,-74.1146,4.6056
restaurant,Tienda Isis Cafeteria,N/A,-74.1172,4.6087
restaurant,Chapito,N/A,-74.1207,4.6944
restaurant,Antojillos,N/A,-74.1217,4.6949
restaurant,Banquetes,N/A,-74.1177,4.705
restaurant,Pakko Pollo,N/A,-74.1176,4.7049
restaurant,Brasero Rojo,N/A,-74.1171,4.7046
restaurant,Capital Peak,N/A,-74.1144,4.7022
restaurant,Crepes & Waffles,"crepe;ice_cream",-74.1156,4.7005
restaurant,Broaster & Chispas,N/A,-74.1351,4.715
restaurant,Asadero el Castillo Delipollo,N/A,-74.1179,4.7136
restaurant,Restaurante,N/A,-74.1175,4.7142
restaurant,El Pollo Darado,N/A,-74.1172,4.7145
restaurant,Punto Rico,N/A,-74.1413,4.7142
restaurant,El Buen Sabor Casero,N/A,-74.1177,4.7083
restaurant,Santandereano Barichara,N/A,-74.117,4.7041
restaurant,Parrillisimo,N/A,-74.1167,4.7038
restaurant,Percadería el Castillo,N/A,-74.1165,4.7036
restaurant,Percadería y Cevichería,N/A,-74.1162,4.7033
restaurant,Rapi Pinchos,N/A,-74.1161,4.7033
restaurant,Restaurante Kanayma,N/A,-74.116,4.7032
restaurant,Restaurante la Felicidad,N/A,-74.1158,4.703
restaurant,Matimba,N/A,-74.0666,4.6161
restaurant,La Casa del Chunchullo,N/A,-74.1258,4.713
restaurant,Jackie Bien Chino,chinese,-74.1151,4.7023
restaurant,Mac Broaster Plo Plo,chicken,-74.1148,4.7021
restaurant,Pizza Crepes La Riviera,N/A,-74.1298,4.7093
restaurant,Aventura pizza Gourmet,N/A,-74.1144,4.7015
restaurant,Terraza Tipica,N/A,-74.1146,4.7015
restaurant,Kaley Broaster,N/A,-74.1299,4.7094
restaurant,Himelda,N/A,-74.13,4.7095
restaurant,La Esperanza,N/A,-74.1302,4.7097
restaurant,El Sofileño,N/A,-74.1169,4.7023
restaurant,Surtiemer Del Queste,N/A,-74.1173,4.7025
restaurant,Surtidoa de Aves 22,N/A,-74.1313,4.7084
restaurant,El Sazon de Claudia,N/A,-74.1322,4.7064
restaurant,Brasa Y Sabor de Santander,N/A,-74.1317,4.706
restaurant,Festipan Express,N/A,-74.1319,4.7057
restaurant,Pollo's Cata,N/A,-74.1221,4.6956
restaurant,La Orilla,N/A,-74.0673,4.6121
restaurant,Sunidora de Aves la 22,N/A,-74.132,4.7056
restaurant,Rico Broaster,N/A,-74.1278,4.7152
restaurant,Caracol Azul,N/A,-74.1264,4.7141
restaurant,Comboy Pizza,N/A,-74.1261,4.7136
restaurant,Suridora de Aves,N/A,-74.1258,4.7133
restaurant,Manaus,N/A,-74.1243,4.7046
restaurant,La Barra al Rojo,chicken,-74.1242,4.7045
restaurant,Villa Construza,N/A,-74.1289,4.7097
restaurant,Buchanan's,N/A,-74.1291,4.7091
restaurant,La Ruca,N/A,-74.1293,4.7088
restaurant,El Paisano,N/A,-74.1297,4.709
restaurant,Cereales Diana,N/A,-74.1252,4.705
restaurant,Drago's Pizza,pizza,-74.1259,4.7053
restaurant,Lechoneria Jorge Valbuena,N/A,-74.1254,4.7065
restaurant,El Pollo Dorado,N/A,-74.1306,4.7099
restaurant,D Maná,N/A,-74.1267,4.7073
restaurant,Chow Mein Oriental,N/A,-74.1305,4.7075
restaurant,El Sazon del Cheff,N/A,-74.1321,4.709
restaurant,Fruver,N/A,-74.1328,4.707
restaurant,Barcelona,N/A,-74.1316,4.7063
restaurant,Restaurante Delikachef,N/A,-74.1248,4.7109
restaurant,Pizzeria,N/A,-74.1184,4.7134
restaurant,Restaurante,N/A,-74.1186,4.7144
restaurant,Colombian BroaSter,N/A,-74.1209,4.716
restaurant,Asadero W.L Rikipollo,N/A,-74.121,4.7161
restaurant,Colombian Chicken,N/A,-74.094,4.5989
restaurant,Brasero Rojo,N/A,-74.099,4.5999
restaurant,Restaurante 77,N/A,-74.1233,4.716
restaurant,Xin Xian,chinese,-74.1233,4.7169
restaurant,Rapi Broaster & Asado's,N/A,-74.1226,4.7174
restaurant,China Express,N/A,-74.1211,4.7185
restaurant,Comboy Pizza,N/A,-74.1209,4.7186
restaurant,Magia,N/A,-74.1212,4.7195
restaurant,El Portal de Villas,N/A,-74.1213,4.7196
restaurant,Angelino,N/A,-74.1214,4.7197
restaurant,Restaurante & Carnitas Ara,N/A,-74.1215,4.7199
restaurant,Triángulo Dorado,N/A,-74.1233,4.7185
restaurant,El Manantial,N/A,-74.1338,4.7209
restaurant,Pizza Hot,pizza,-74.1322,4.7196
restaurant,Moniquirenño,N/A,-74.1321,4.7195
restaurant,Piqueteadero JB,N/A,-74.1318,4.7196
restaurant,Salsamentaria,N/A,-74.1315,4.7196
restaurant,Broaster Sabroson,N/A,-74.1245,4.7048
restaurant,Chispa del Fogan,N/A,-74.1252,4.7052
restaurant,Brasas Del Llano,N/A,-74.1248,4.7108
restaurant,El Gran Santader,N/A,-74.1246,4.711
restaurant,La Villa Suiza,N/A,-74.1241,4.7116
restaurant,Surtidora De Aves,N/A,-74.119,4.7156
restaurant,La Esquina Gourmet,N/A,-74.1181,4.7164
restaurant,Gallina Criolla,N/A,-74.1183,4.7162
restaurant,Sandu Chef,N/A,-74.1186,4.7134
restaurant,Surtidora de Aves la 22,N/A,-74.1192,4.7126
restaurant,Mr. Pancho,N/A,-74.121,4.7095
restaurant,Surti Aves,N/A,-74.1206,4.7186
restaurant,Avicampo,N/A,-74.1206,4.7187
restaurant,Pescadería Cevichería,N/A,-74.1229,4.723
restaurant,Sazón Gourmet,N/A,-74.1214,4.72
restaurant,El Caporal,N/A,-74.1229,4.7222
restaurant,Marg Burgers,N/A,-74.1328,4.7202
restaurant,Asadero Restaurante,N/A,-74.1309,4.7196
restaurant,La Ponderosa,N/A,-74.0952,4.5985
restaurant,Pasaje,"pizza;burger;cerveza",-74.0675,4.6074
restaurant,Viva la Pizza,pizza,-74.0689,4.6037
restaurant,Chispa & Sazón,N/A,-74.1088,4.6047
restaurant,Tai-Yuang,chinese,-74.1068,4.6032
restaurant,El Punto de La Delicia,N/A,-74.1066,4.603
restaurant,Lu Cocina Vegana,N/A,-74.0708,4.6329
restaurant,Momo's,burger,-74.1009,4.5986
restaurant,Montana Broaster,N/A,-74.1011,4.5975
restaurant,Sabores Marinos,N/A,-74.0697,4.6018
restaurant,Shala Cafe & Restaurante,N/A,-74.0694,4.5974
restaurant,Pizzeria JJ,pizza,-74.0847,4.586
restaurant,Pizzaiolo,N/A,-74.0692,4.5956
restaurant,Rustik,N/A,-74.0649,4.604
restaurant,Punto Burger,N/A,-74.0672,4.6054
restaurant,Chalett,N/A,-74.0694,4.5973
restaurant,Criollo,sandwiches,-74.065,4.6293
restaurant,Parrilla & Ron,N/A,-74.0691,4.5957
restaurant,Donde Ama Maria,N/A,-74.0678,4.6001
restaurant,Salón Dagusto,chinese,-74.0725,4.6061
restaurant,Pesquera Jaramillo,N/A,-74.0714,4.6074
restaurant,Restaurante,N/A,-74.0728,4.6051
restaurant,Hermanos Alierez,N/A,-74.0731,4.6045
restaurant,Leńos & Pasíos,N/A,-74.0731,4.6045
restaurant,N/A,N/A,-74.0709,4.5911
restaurant,El Buen Sabor,N/A,-74.0736,4.6032
restaurant,Restaurante El Virrey,N/A,-74.071,4.6137
restaurant,Anthony's Pizza,pizza,-74.079,4.5919
restaurant,Restaurante Bienvenidos,N/A,-74.0788,4.5924
restaurant,Don Mag,N/A,-74.0923,4.5975
restaurant,El Triunfo,N/A,-74.0715,4.5908
restaurant,Brasas & Brasas,N/A,-74.0956,4.5942
restaurant,Chick Broaster,N/A,-74.0769,4.6122
restaurant,viejo rancho tolimense,N/A,-74.0933,4.6107
restaurant,Berlin,N/A,-74.0862,4.5786
restaurant,Marly,N/A,-74.0836,4.5764
restaurant,N/A,pizza,-74.0917,4.5833
restaurant,Picolo's Pizza,pizza,-74.0925,4.5841
restaurant,Verona,N/A,-74.093,4.5845
restaurant,La Parrilla De Gus,N/A,-74.0971,4.5828
restaurant,Pizzeria Domicilios,pizza,-74.0972,4.5828
restaurant,Pizzeria Delicias Al Carbon,N/A,-74.0972,4.5827
restaurant,Tacos Dely Way,tacos,-74.0974,4.5824
restaurant,Asadero,N/A,-74.0994,4.5802
restaurant,Alitas & Carnitas Authenticas,N/A,-74.1017,4.5837
restaurant,Parilla BBQ,barbecue,-74.1024,4.5846
restaurant,Restaurante George,N/A,-74.1023,4.5845
restaurant,Restaurante Magic Bar,N/A,-74.1015,4.5836
restaurant,Restaurante CCM,N/A,-74.0804,4.6025
restaurant,Surfidora de Aves 22,chicken,-74.0929,4.5745
restaurant,Restaurante el Sazón de Isa,N/A,-74.0892,4.5757
restaurant,Donde Jose,N/A,-74.0799,4.604
restaurant,El Principe,chicken,-74.096,4.5713
restaurant,Restaurante Parrilla,N/A,-74.0954,4.572
restaurant,Asadero Restaurant Candela Ardiente,mexican,-74.0956,4.5718
restaurant,Leńa Verde,N/A,-74.0866,4.6099
restaurant,Restaurante,N/A,-74.0856,4.6111
restaurant,N/A,N/A,-74.0855,4.6113
restaurant,Pizzareia Fruteria,pizza,-74.0972,4.5928
restaurant,Don Julian,N/A,-74.0972,4.5928
restaurant,Coffehamburgo,N/A,-74.0986,4.5912
restaurant,El Candelazo Rojo,N/A,-74.1003,4.574
restaurant,Restaurante Parrilla Bogota Criolla,N/A,-74.0868,4.6015
restaurant,Kanos,N/A,-74.0886,4.5984
restaurant,Selima,N/A,-74.0722,4.5961
restaurant,La Brasa Caliente,chicken,-74.1028,4.5761
restaurant,El Tio,N/A,-74.1034,4.5765
restaurant,La Puerta de Oro,N/A,-74.0893,4.5762
restaurant,Carnes el Novillo Rojo,N/A,-74.0894,4.5763
restaurant,Pollo Parrilla La 24,N/A,-74.0784,4.6183
restaurant,Restaurante Las Pasisas,N/A,-74.0751,4.6132
restaurant,Asadero Brasas Vivas,chicken,-74.1044,4.5772
restaurant,Lechoneria Wiki Pig,mexican,-74.1053,4.578
restaurant,Lechoneria La Sabrosonga Del Tolima,N/A,-74.1057,4.5783
restaurant,Sabor colombiano,N/A,-74.072,4.6118
restaurant,La Villa,grill,-74.0725,4.6112
restaurant,Doña Mariela Piglet,N/A,-74.1058,4.5784
restaurant,Rapiantojos,N/A,-74.0757,4.6074
restaurant,San Sebastian,N/A,-74.0785,4.6035
restaurant,Asaderd Pollo Express,N/A,-74.0807,4.6041
restaurant,La 8 Parrilla,N/A,-74.0864,4.6017
restaurant,Cafeteria Junciara,N/A,-74.0847,4.6005
restaurant,Carnes Finas,N/A,-74.0874,4.5813
restaurant,Restaurante El Brasero,N/A,-74.0875,4.5813
restaurant,Comidas Rapidas Shopping Burger,N/A,-74.1059,4.5781
restaurant,Corralero Restaurante y Parrilla,N/A,-74.1006,4.5739
restaurant,Pacho Berrigns,N/A,-74.0967,4.5817
restaurant,Jardis Carnes,N/A,-74.0968,4.5818
restaurant,San Pernil,N/A,-74.0856,4.5928
restaurant,Kanos,N/A,-74.0853,4.6006
restaurant,Rapi Pizza La 8,pizza,-74.0879,4.5809
restaurant,Gourmet,N/A,-74.095,4.5722
restaurant,Drger Brother's,N/A,-74.1207,4.6032
restaurant,Galeria del Mar,N/A,-74.1206,4.6035
restaurant,Tropical Pan,N/A,-74.1199,4.6046
restaurant,Juan Pablo,N/A,-74.12,4.6045
restaurant,Pescaderia Frutos del Mar,fish,-74.1196,4.6052
restaurant,Arepas Colombianas Del Campo,N/A,-74.1286,4.5866
restaurant,Roque Junior,chicken,-74.0971,4.5712
restaurant,SU PIQUETEADERO TRADICIONAL DE LA 27,chicken,-74.099,4.5727
restaurant,Las Marias,N/A,-74.0996,4.5732
restaurant,Pescaderia Pesco Mi Pez,N/A,-74.1182,4.6079
restaurant,Sabor Latino,N/A,-74.0951,4.5987
restaurant,Metropan Gustavo Restrepo,N/A,-74.1007,4.5741
restaurant,Pant Jitos,N/A,-74.1158,4.6122
restaurant,Villa Mateo,N/A,-74.1139,4.6164
restaurant,Brisas de Santander,N/A,-74.1126,4.6191
restaurant,Tacos Burguer,N/A,-74.1115,4.6205
restaurant,Fairuz,lebanese,-74.0712,4.6249
restaurant,Asadero Saborico,N/A,-74.11,4.6192
restaurant,Restaurante Cafeteria J & S Desayunando,N/A,-74.1074,4.58
restaurant,Surti Aves 22,chicken,-74.108,4.5809
restaurant,Deliricuras Del Olaya,burger,-74.1081,4.5812
restaurant,El Candelazo Ardiente,chicken,-74.1082,4.5813
restaurant,Comidas Rapidas Gym,N/A,-74.1082,4.5814
restaurant,Almojabanas Colombinas,regional,-74.1083,4.5816
restaurant,Restaurante Asardero Olaya,N/A,-74.1084,4.5817
restaurant,La Exclusiva del Sabor,N/A,-74.1111,4.6203
restaurant,La Terraza Costeńa,N/A,-74.1122,4.6188
restaurant,Mass Rikis Restaurant,N/A,-74.1093,4.6189
restaurant,Suspiros,N/A,-74.1088,4.6185
restaurant,La Authentica Del Tolima,N/A,-74.1091,4.5845
restaurant,Empanadas,chicken,-74.1077,4.5845
restaurant,Restaurante Marbar,N/A,-74.1066,4.5845
restaurant,Surtidora de Aves 22,N/A,-74.1363,4.5848
restaurant,Romanos,N/A,-74.1386,4.59
restaurant,Chinsada,N/A,-74.1114,4.6026
restaurant,Donde el Paisa,N/A,-74.0899,4.604
restaurant,Conga del Pacifico,N/A,-74.0899,4.6039
restaurant,Sopa Y Seca Olla Criolla,N/A,-74.061,4.6533
restaurant,Restaurante,N/A,-74.1382,4.5828
restaurant,Sazon de la Vega,N/A,-74.072,4.6337
restaurant,Olimpo,N/A,-74.1061,4.587
restaurant,El Gran Chef,N/A,-74.0798,4.6221
restaurant,Gran Brasero Rojo Parilla,N/A,-74.0991,4.5727
restaurant,Restaurante Antares,barbeque,-74.101,4.5743
restaurant,Delicias Del chef,N/A,-74.0859,4.6026
restaurant,Mr. Burrito,"mexican;tex-mex",-74.0738,4.6865
restaurant,Cafeteria Punto 19 P.Z.,N/A,-74.0877,4.6032
restaurant,Restaurante Tolimense,N/A,-74.0878,4.6033
restaurant,Asadero Multipollo 1A,N/A,-74.1064,4.5785
restaurant,Asadero Fogón Santandereano,N/A,-74.1056,4.5778
restaurant,La Especial,N/A,-74.0909,4.6059
restaurant,International Broaster,chicken,-74.088,4.5811
restaurant,El Conquito,N/A,-74.0901,4.6066
restaurant,La Cucharita,N/A,-74.0927,4.5491
restaurant,La Escotilla,N/A,-74.0897,4.6045
restaurant,Don Lucho,N/A,-74.0922,4.5964
restaurant,Restaurate El Gran chispazo,N/A,-74.0762,4.6062
restaurant,Cafeteria El Paisa,N/A,-74.0876,4.603
restaurant,Sabor y Sazón Boyacense,N/A,-74.0912,4.5378
restaurant,Lechoneria Nachito,N/A,-74.1064,4.5789
restaurant,Surti Lechonería,N/A,-74.1063,4.5788
restaurant,Bakery Dely Pan Del Olaya,N/A,-74.1079,4.5813
restaurant,Asadero Roque,chicken,-74.1081,4.5817
restaurant,Restaurante,N/A,-74.0661,4.6833
restaurant,Restutante Teresa,N/A,-74.0668,4.6823
restaurant,Dragon Sushi,sushi,-74.0697,4.6892
restaurant,Restaurante D' Alejo,N/A,-74.0893,4.6063
restaurant,Pereira,N/A,-74.0642,4.6854
restaurant,Donde Umańa Restaurante Asadero,N/A,-74.0874,4.6048
restaurant,Mega Pollo,N/A,-74.0644,4.6861
restaurant,Marinos,N/A,-74.0884,4.6033
restaurant,Antojitos Valentinas,N/A,-74.0897,4.6015
restaurant,Panadería Y Cafeteria Hojaldritos,N/A,-74.0897,4.6015
restaurant,Las Palmas,N/A,-74.0642,4.6846
restaurant,Cafe Rio Negro,N/A,-74.0644,4.6835
restaurant,Punto 15,N/A,-74.0857,4.5988
restaurant,Restaurante RG,N/A,-74.0905,4.5935
restaurant,Restaurante Limarupa,N/A,-74.0784,4.6887
restaurant,"Restaurante ""Rosy""",N/A,-74.0784,4.689
restaurant,Supertienda Yois Restaurante,N/A,-74.0783,4.6888
restaurant,Distribuidora Tom,N/A,-74.0914,4.5953
restaurant,Carne A La Llanera,N/A,-74.0966,4.5684
restaurant,Restautante Cryss,N/A,-74.0654,4.6813
restaurant,Panadería & Pasteleria Trigomania,N/A,-74.0653,4.6816
restaurant,Durpan,N/A,-74.0651,4.6855
restaurant,Cafeteria Y Cigarreria La 97,N/A,-74.0642,4.6854
restaurant,Eat Fast and Good,N/A,-74.0867,4.6308
restaurant,Sam Burger,N/A,-74.0867,4.6309
restaurant,A Mordiscos,N/A,-74.0851,4.632
restaurant,Restaurante El Deleite,N/A,-74.0843,4.6308
restaurant,La Gloria,N/A,-74.0873,4.5417
restaurant,La Aldea Hamburguesas,N/A,-74.0853,4.632
restaurant,Restaurante El Buen Fogon,N/A,-74.0853,4.632
restaurant,Koma A la Parrilla,N/A,-74.0852,4.632
restaurant,Colombian Pollo,N/A,-74.0884,4.6303
restaurant,Restaurante Carpanni,N/A,-74.0884,4.6303
restaurant,Toya Chapinero,regional,-74.0656,4.65
restaurant,Para Apetitos Feroces,N/A,-74.064,4.6852
restaurant,La Marrana Restaurante,N/A,-74.0877,4.6292
restaurant,Arde La Brasa,N/A,-74.0843,4.6317
restaurant,Rico Express,N/A,-74.0842,4.6315
restaurant,Arde El Candelazo,N/A,-74.0995,4.5701
restaurant,Carnes La Flor Del Llano,N/A,-74.0978,4.5677
restaurant,La Esmeralda del Sur,N/A,-74.0979,4.5678
restaurant,El Sabor De Mi Tierra,N/A,-74.0981,4.5676
restaurant,El Sabor Del Romero Restaurante,N/A,-74.067,4.6841
restaurant,Restaurante Bocitta,N/A,-74.0661,4.6835
restaurant,Restaurante y Cafateria La Rock Akol,N/A,-74.0858,4.5971
restaurant,Aviciola Barcelona,N/A,-74.1019,4.5664
restaurant,La Esqoina Del Sabon,N/A,-74.102,4.5663
restaurant,El Caqueceño,N/A,-74.102,4.5653
restaurant,Pandebono de La 11,N/A,-74.0592,4.6569
restaurant,La Esquina del Labor,N/A,-74.1016,4.5668
restaurant,Doña eva,N/A,-74.102,4.5653
restaurant,Sabro Frito,N/A,-74.1016,4.5655
restaurant,Max Pan,N/A,-74.1009,4.5652
restaurant,Comidas Rapids Alan's,N/A,-74.0691,4.6869
restaurant,Meson De Las Americas,"chicken;grill",-74.0917,4.6263
restaurant,Sandwhich,N/A,-74.1007,4.5883
restaurant,Filipo's Pizza,N/A,-74.0996,4.5842
restaurant,Sandwich Qbano Delicioso!,N/A,-74.0996,4.5843
restaurant,La Brasa Roja,N/A,-74.0616,4.6527
restaurant,Restaurante El Buen Gusto,N/A,-74.0655,4.6813
restaurant,Parrilla & S abor,N/A,-74.0655,4.6817
restaurant,Soy Sabor,N/A,-74.0871,4.5327
restaurant,La Gamella,N/A,-74.1003,4.5852
restaurant,Restaurante LA 17,N/A,-74.1003,4.5852
restaurant,Viva la Pizza,pizza,-74.1005,4.5854
restaurant,Buque Gourmet,N/A,-74.0938,4.6312
restaurant,La Mona Pizza,N/A,-74.0945,4.6321
restaurant,MiamI Gourmet,N/A,-74.0912,4.6323
restaurant,Comidas Jaimar's,N/A,-74.0619,4.6522
restaurant,Zahuan 65,N/A,-74.0621,4.6515
restaurant,Resturante Palmitas,N/A,-74.0983,4.6304
restaurant,Naturalmente Delcioso,N/A,-74.0624,4.6511
restaurant,Domicilios,N/A,-74.0624,4.651
restaurant,Pizzeria,N/A,-74.0897,4.6334
restaurant,OMA,N/A,-74.0906,4.6325
restaurant,Suri Aves-22,N/A,-74.0928,4.631
restaurant,El Tren,N/A,-74.0961,4.6308
restaurant,Friends,N/A,-74.0932,4.6311
restaurant,Desayunos,N/A,-74.0982,4.627
restaurant,Campiña Bar Lãcteo,N/A,-74.0985,4.627
restaurant,Restraunte Delicias Express,N/A,-74.0975,4.6294
restaurant,Resturante Puerto Rico,N/A,-74.0975,4.6296
restaurant,El Arbolito,N/A,-74.1085,4.6304
restaurant,Kokoriko,N/A,-74.091,4.6279
restaurant,Prontico Reataurante,N/A,-74.0655,4.652
restaurant,200 Gramos,N/A,-74.1085,4.6309
restaurant,Balcón Dorado,N/A,-74.0977,4.5555
restaurant,LaCorona,N/A,-74.1139,4.6379
restaurant,Restaurante Familia Mecato 43,N/A,-74.0982,4.6286
restaurant,Restaurante,N/A,-74.0961,4.6288
restaurant,El Combo Del Taxista,N/A,-74.0689,4.6505
restaurant,Laura's,N/A,-74.091,4.6272
restaurant,Mafteho,N/A,-74.1018,4.5652
restaurant,Pizza Nenes,N/A,-74.1014,4.5646
restaurant,Sancochitos,N/A,-74.0911,4.6269
restaurant,Elite amigos Restaurante,N/A,-74.0911,4.6267
restaurant,Almuerzos,N/A,-74.0938,4.5466
restaurant,Sazon y cafe,N/A,-74.0911,4.6266
restaurant,Restaurante Y Cafeteria La 20,N/A,-74.0985,4.6276
restaurant,Mascy Pollo,N/A,-74.1079,4.6321
restaurant,Restaurante Y Cafeteria,N/A,-74.0977,4.6298
restaurant,Restaurante A Todo Gusto,N/A,-74.0977,4.6297
restaurant,El Meson de Samy,N/A,-74.099,4.6274
restaurant,El Dudque De Castilla,N/A,-74.0987,4.6279
restaurant,Castellana 104,N/A,-74.0514,4.6913
restaurant,El Imperio Chino,N/A,-74.1395,4.5469
restaurant,La Gallina Caquceña,N/A,-74.1396,4.5481
restaurant,Pasion Aventura,N/A,-74.0671,4.6745
restaurant,Resturante Deteo,N/A,-74.1389,4.5526
restaurant,La Brasa Dorada,N/A,-74.1401,4.5526
restaurant,Las Delicias de La Títta,N/A,-74.14,4.5509
restaurant,Comidas Rapidas Carnikolas,N/A,-74.1395,4.5517
restaurant,Tábula,N/A,-74.0673,4.6158
restaurant,México Lindo,N/A,-74.1357,4.5553
restaurant,Mis Pollitos,N/A,-74.1391,4.5467
restaurant,Restaurante Mostaza,N/A,-74.0957,4.6249
restaurant,Restaurante Las Delicias,N/A,-74.1456,4.5615
restaurant,El Sazou del Pacifico,N/A,-74.1465,4.5617
restaurant,One Pizzeria,N/A,-74.1097,4.6617
restaurant,Rosti Broaster,N/A,-74.0922,4.6747
restaurant,Mandarina,N/A,-74.1045,4.6688
restaurant,La Mona,N/A,-74.1283,4.5655
restaurant,Club El Pollo,N/A,-74.1101,4.6326
restaurant,Sazon y Pimienta,N/A,-74.1102,4.6327
restaurant,Buffalo Wings,N/A,-74.1083,4.6591
restaurant,Asadero Pico-Pico-Rico,N/A,-74.0917,4.6745
restaurant,Deli Gordo,N/A,-74.0918,4.6746
restaurant,Chorizeria Navarra 66,N/A,-74.0924,4.6751
restaurant,La Vaca Picada,N/A,-74.1183,4.6673
restaurant,El Muelle,N/A,-74.1095,4.6321
restaurant,Empaelty,N/A,-74.1042,4.6684
restaurant,Rico Broaster,N/A,-74.1189,4.6653
restaurant,Taco Loco,N/A,-74.1184,4.6672
restaurant,Black's Hamburgers,N/A,-74.1185,4.6672
restaurant,Aguila Cagarreria Nachos,N/A,-74.1224,4.6747
